#tax_id,GeneID,Symbol
9606,79533,OR52E3P
9606,79534,OR4V1P
9606,79537,OR7E90P
9606,79538,OR13I1P
9606,79540,OR7E89P
9606,79541,OR2A4
9606,79544,OR4K1
9606,79546,OR6M2P
9606,79547,OR2AL1P
9606,79549,OR6J1
9606,79550,OR4C4P
9606,79567,RIPOR1
9606,79568,MAIP1
9606,79570,NKAIN1
9606,79571,GCC1
9606,79572,ATP13A3
9606,79573,TTC13
9606,79574,EPS8L3
9606,79575,ABHD8
9606,79576,NKAP
9606,79577,CDC73
9606,79581,SLC52A2
9606,79582,SPAG16
9606,79583,TMEM231
9606,79585,CORO7
9606,79586,CHPF
9606,79587,CARS2
9606,79589,RNF128
9606,79590,MRPL24
9606,79591,ARMH3
9606,79594,MUL1
9606,79595,SAP130
9606,79596,OBI1
9606,79598,CEP97
9606,79600,TCTN1
9606,79602,ADIPOR2
9606,79603,CERS4
9606,79605,PGBD5
9606,79607,FAM118B
9606,79608,RIC3
9606,79609,VCPKMT
9606,79611,ACSS3
9606,79612,NAA16
9606,79613,TANGO6
9606,79616,CCNJL
9606,79618,HMBOX1
9606,79621,RNASEH2B
9606,79622,SNRNP25
9606,79623,GALNT14
9606,79624,ARMT1
9606,79625,NDNF
9606,79626,TNFAIP8L2
9606,79627,OGFRL1
9606,79628,SH3TC2
9606,79629,OCEL1
9606,79630,C1orf54
9606,79631,EFL1
9606,79632,FAM184A
9606,79633,FAT4
9606,79634,SCRN3
9606,79635,CCDC121
9606,79637,ARMC7
9606,79639,TMEM53
9606,79640,C22orf46
9606,79641,ROGDI
9606,79642,ARSJ
9606,79643,CHMP6
9606,79644,SRD5A3
9606,79645,CLXN
9606,79646,PANK3
9606,79647,AKIRIN1
9606,79648,MCPH1
9606,79649,MAP7D3
9606,79650,USB1
9606,79651,RHBDF2
9606,79652,TMEM204
9606,79654,HECTD3
9606,79656,BEND5
9606,79657,RPAP3
9606,79658,ARHGAP10
9606,79659,DYNC2H1
9606,79660,PPP1R3B
9606,79661,NEIL1
9606,79663,HSPBAP1
9606,79664,ICE2
9606,79665,DHX40
9606,79666,PLEKHF2
9606,79667,KLF3-AS1
9606,79668,PARP8
9606,79669,C3orf52
9606,79670,TUT7
9606,79671,NLRX1
9606,79672,FN3KRP
9606,79673,ZNF329
9606,79674,VEPH1
9606,79675,FASTKD1
9606,79676,OGFOD2
9606,79677,SMC6
9606,79679,VTCN1
9606,79680,RTL10
9606,79682,CENPU
9606,79683,ZDHHC14
9606,79684,MSANTD2
9606,79685,SAP30L
9606,79689,STEAP4
9606,79690,GAL3ST4
9606,79691,QTRT2
9606,79692,ZNF322
9606,79693,YRDC
9606,79694,MANEA
9606,79695,GALNT12
9606,79696,ZC2HC1C
9606,79697,RIOX1
9606,79698,ZMAT4
9606,79699,ZYG11B
9606,79701,OGFOD3
9606,79703,C11orf80
9606,79705,LRRK1
9606,79706,PRKRIP1
9606,79707,NOL9
9606,79709,COLGALT1
9606,79710,MORC4
9606,79711,IPO4
9606,79712,GTDC1
9606,79713,IGFLR1
9606,79714,CCDC51
9606,79716,NPEPL1
9606,79717,PPCS
9606,79718,TBL1XR1
9606,79719,AAGAB
9606,79720,VPS37B
9606,79722,ANKRD55
9606,79723,SUV39H2
9606,79724,ZNF768
9606,79725,THAP9
9606,79726,WDR59
9606,79727,LIN28A
9606,79728,PALB2
9606,79729,SH3D21
9606,79730,NSUN7
9606,79731,NARS2
9606,79733,E2F8
9606,79734,KCTD17
9606,79735,TBC1D17
9606,79736,TEFM
9606,79738,BBS10
9606,79739,TTLL7
9606,79740,ZBBX
9606,79741,CCDC7
9606,79742,DIPK2B
9606,79744,ZNF419
9606,79745,CLIP4
9606,79746,ECHDC3
9606,79747,ADGB
9606,79748,LMAN1L
9606,79750,ZNF385D
9606,79751,SLC25A22
9606,79752,ZFAND1
9606,79753,SNIP1
9606,79754,ASB13
9606,79755,ZNF750
9606,79758,DHRS12
9606,79759,ZNF668
9606,79760,GEMIN7
9606,79762,C1orf115
9606,79763,ISOC2
9606,79767,ELMO3
9606,79768,KATNBL1
9606,79770,TXNDC15
9606,79772,MCTP1
9606,79774,GRTP1
9606,79776,ZFHX4
9606,79777,ACBD4
9606,79778,MICALL2
9606,79780,CCDC82
9606,79781,IQCA1
9606,79782,LRRC31
9606,79783,SUGCT
9606,79784,MYH14
9606,79785,RERGL
9606,79786,KLHL36
9606,79788,ZNF665
9606,79789,CLMN
9606,79791,FBXO31
9606,79792,GSDMD
9606,79794,SPRING1
9606,79796,ALG9
9606,79797,ZNF408
9606,79798,ARMC5
9606,79799,UGT2A3
9606,79800,CARF
9606,79801,SHCBP1
9606,79802,HHIPL2
9606,79803,HPS6
9606,79804,HAND2-AS1
9606,79805,VASH2
9606,79807,GSTCD
9606,79809,TTC21B
9606,79810,PTCD2
9606,79811,SLTM
9606,79812,MMRN2
9606,79813,EHMT1
9606,79814,AGMAT
9606,79815,NIPAL2
9606,79816,TLE6
9606,79817,MOB3B
9606,79818,ZNF552
9606,79819,DNAI4
9606,79820,CATSPERB
9606,79822,ARHGAP28
9606,79823,CAMKMT
9606,79825,EFCC1
9606,79827,CLMP
9606,79828,METTL8
9606,79829,NAA40
9606,79830,ZMYM1
9606,79831,KDM8
9606,79832,QSER1
9606,79833,GEMIN6
9606,79834,PEAK1
9606,79836,LONRF3
9606,79837,PIP4K2C
9606,79838,TMC5
9606,79839,CCDC102B
9606,79840,NHEJ1
9606,79841,AGBL2
9606,79842,ZBTB3
9606,79843,FAM124B
9606,79844,ZDHHC11
9606,79845,RNF122
9606,79846,CFAP69
9606,79847,MFSD13A
9606,79848,CSPP1
9606,79849,PDZD3
9606,79850,TLCD3A
9606,79852,EPHX3
9606,79853,TM4SF20
9606,79854,LINC00115
9606,79856,SNX22
9606,79857,FLJ13224
9606,79858,NEK11
9606,79861,TUBAL3
9606,79862,ZNF669
9606,79863,RBFA
9606,79864,JHY
9606,79865,TREML2
9606,79866,BORA
9606,79867,TCTN2
9606,79868,ALG13
9606,79869,CPSF7
9606,79870,BAALC
9606,79871,RPAP2
9606,79872,CBLL1
9606,79873,NUDT18
9606,79874,RABEP2
9606,79875,THSD4
9606,79876,UBA5
9606,79877,DCAKD
9606,79879,CCDC134
9606,79882,ZC3H14
9606,79883,PODNL1
9606,79884,MAP9
9606,79885,HDAC11
9606,79886,CAAP1
9606,79887,PLBD1
9606,79888,LPCAT1
9606,79890,RIN3
9606,79891,ZNF671
9606,79892,MCMBP
9606,79893,GGNBP2
9606,79894,ZNF672
9606,79895,ATP8B4
9606,79896,THNSL1
9606,79897,RPP21
9606,79898,ZNF613
9606,79899,PRR5L
9606,79901,CYBRD1
9606,79902,NUP85
9606,79903,NAA60
9606,79905,TMC7
9606,79906,MORN1
9606,79908,BTNL8
9606,79912,PYROXD1
9606,79913,ACTR5
9606,79915,ATAD5
9606,79917,MAGIX
9606,79918,SETD6
9606,79919,MAB21L4
9606,79921,TCEAL4
9606,79922,MRM1
9606,79923,NANOG
9606,79924,ADM2
9606,79925,SPEF2
9606,79927,FAM110D
9606,79929,MAP6D1
9606,79930,DOK3
9606,79931,TNIP3
9606,79932,KIAA0319L
9606,79933,SYNPO2L
9606,79934,COQ8B
9606,79935,CCNP
9606,79937,CNTNAP3
9606,79939,SLC35E1
9606,79940,LINC00472
9606,79943,ZNF696
9606,79944,L2HGDH
9606,79946,C10orf95
9606,79947,DHDDS
9606,79948,PLPPR3
9606,79949,PLEKHS1
9606,79953,SYNDIG1
9606,79954,NOL10
9606,79955,PDZD7
9606,79956,ERMP1
9606,79957,PAQR6
9606,79958,DENND1C
9606,79959,CEP76
9606,79960,JADE1
9606,79961,DENND2D
9606,79962,DNAJC22
9606,79963,ABCA11P
9606,79966,SCD5
9606,79968,WDR76
9606,79969,ATAT1
9606,79970,ZNF767P
9606,79971,WLS
9606,79973,ZNF442
9606,79974,CPED1
9606,79977,GRHL2
9606,79979,TRMT2B
9606,79980,DSN1
9606,79981,FRMD1
9606,79982,DNAJB14
9606,79983,POF1B
9606,79986,ZNF702P
9606,79987,SVEP1
9606,79989,TTC26
9606,79990,PLEKHH3
9606,79991,STN1
9606,79992,AGPAT4-IT1
9606,79993,ELOVL7
9606,79998,ANKRD53
9606,79999,GRAPL-AS1
9606,80000,GREB1L
9606,80003,PCNX2
9606,80004,ESRP2
9606,80005,DOCK5
9606,80006,TRAPPC13
9606,80007,C10orf88
9606,80008,TMEM156
9606,80010,RMI1
9606,80011,PSME3IP1
9606,80012,PHC3
9606,80013,MINDY3
9606,80014,WWC2
9606,80017,DGLUCY
9606,80018,NAA25
9606,80019,UBTD1
9606,80020,FOXRED2
9606,80021,TMEM62
9606,80022,MYO15B
9606,80023,NRSN2
9606,80024,SLC8B1
9606,80025,PANK2
9606,80028,FBXL18
9606,80031,SEMA6D
9606,80032,ZNF556
9606,80034,CSRNP3
9606,80035,ANP32A-IT1
9606,80036,TRPM3
9606,80039,FAM106A
9606,80045,GPR157
9606,80052,RPS2P45
9606,80054,CEBPA-DT
9606,80055,PGAP1
9606,80059,LRRTM4
9606,80060,GNL3LP1
9606,80063,ATF7IP2
9606,80067,DCAF17
9606,80069,LINC00574
9606,80070,ADAMTS20
9606,80071,CCDC15
9606,80072,HEXA-AS1
9606,80078,LCAL1
9606,80086,TUBA4B
9606,80094,BIN3-IT1
9606,80095,ZNF606
9606,80097,MZT2B
9606,80099,PKD1L1-AS1
9606,80108,ZFP2
9606,80110,ZNF614
9606,80111,C3orf36
9606,80114,BICC1
9606,80115,BAIAP2L2
9606,80117,ARL14
9606,80119,PIF1
9606,80122,MAP3K19
9606,80124,VCPIP1
9606,80125,CCDC33
9606,80127,BBOF1
9606,80128,TRIM46
9606,80129,CCDC170
9606,80131,LRRC8E
9606,80133,MROH9
9606,80135,RPF1
9606,80139,ZNF703
9606,80142,PTGES2
9606,80143,SIKE1
9606,80144,FRAS1
9606,80145,THOC7
9606,80146,UXS1
9606,80148,SLC66A2
9606,80149,ZC3H12A
9606,80150,ASRGL1
9606,80152,CENPT
9606,80153,EDC3
9606,80154,GOLGA2P10
9606,80155,NAA15
9606,80157,CWH43
9606,80161,ASMTL-AS1
9606,80162,PGGHG
9606,80164,PRR36
9606,80167,ABHD18
9606,80168,MOGAT2
9606,80169,CTC1
9606,80173,IFT74
9606,80174,DBF4B
9606,80176,SPSB1
9606,80177,MYCT1
9606,80178,TEDC2
9606,80179,MYO19
9606,80183,RUBCNL
9606,80184,CEP290
9606,80185,TTI2
9606,80194,TMEM134
9606,80195,TMEM254
9606,80196,RNF34
9606,80198,MUS81
9606,80199,FUZ
9606,80201,HKDC1
9606,80204,FBXO11
9606,80205,CHD9
9606,80206,FHOD3
9606,80207,OPA3
9606,80208,SPG11
9606,80209,PROSER1
9606,80210,ARMC9
9606,80212,CCDC92
9606,80213,TM2D3
9606,80215,RUNX1-IT1
9606,80216,ALPK1
9606,80217,CFAP43
9606,80218,NAA50
9606,80219,COQ10B
9606,80221,ACSF2
9606,80222,TARS2
9606,80223,RAB11FIP1
9606,80224,NUBPL
9606,80227,PAAF1
9606,80228,ORAI2
9606,80230,RUFY1
9606,80231,TASL
9606,80232,WDR26
9606,80233,FAAP100
9606,80235,PIGZ
9606,80237,ELL3
9606,80243,PREX2
9606,80254,CEP63
9606,80255,SLC35F5
9606,80256,ATOSB
9606,80258,EFHC2
9606,80262,PHAF1
9606,80263,TRIM45
9606,80264,ZNF430
9606,80267,EDEM3
9606,80270,HSD3B7
9606,80271,ITPKC
9606,80273,GRPEL1
9606,80274,SCUBE1
9606,80279,CDK5RAP3
9606,80298,MTERF2
9606,80301,PLEKHO2
9606,80303,EFHD1
9606,80304,WDCP
9606,80305,TRABD
9606,80306,MED28
9606,80307,FER1L4
9606,80308,FLAD1
9606,80309,SPHKAP
9606,80310,PDGFD
9606,80311,KLHL15
9606,80312,TET1
9606,80313,LRRC27
9606,80314,EPC1
9606,80315,CPEB4
9606,80316,PPP1R2C
9606,80317,ZKSCAN3
9606,80318,GKAP1
9606,80319,CXXC4
9606,80320,SP6
9606,80321,CEP70
9606,80323,CCDC68
9606,80324,PUS1
9606,80325,ABTB1
9606,80326,WNT10A
9606,80327,MAPRE1P1
9606,80328,ULBP2
9606,80329,ULBP1
9606,80331,DNAJC5
9606,80332,ADAM33
9606,80333,KCNIP4
9606,80335,WDR82
9606,80336,PABPC1L
9606,80339,PNPLA3
9606,80341,BPIFB2
9606,80342,TRAF3IP3
9606,80343,SEL1L2
9606,80344,DCAF11
9606,80345,ZSCAN16
9606,80346,REEP4
9606,80347,COASY
9606,80349,SKIC8
9606,80350,LPAL2
9606,80351,TNKS2
9606,80352,RNF39
9606,80380,PDCD1LG2
9606,80381,CD276
9606,80700,UBXN6
9606,80701,AKR1D1P1
9606,80704,SLC19A3
9606,80705,TSGA10
9606,80709,AKNA
9606,80712,ESX1
9606,80713,MTIF2P1
9606,80714,PBX4
9606,80723,SLC35G2
9606,80724,ACAD10
9606,80725,SRCIN1
9606,80726,IQCN
9606,80727,TTYH3
9606,80728,ARHGAP39
9606,80731,THSD7B
9606,80736,SLC44A4
9606,80737,VWA7
9606,80739,MPIG6B
9606,80740,LY6G6C
9606,80741,LY6G5C
9606,80742,PRR3
9606,80745,THUMPD2
9606,80746,TSEN2
9606,80755,AARSD1
9606,80757,TMEM121
9606,80758,PRR7
9606,80759,KHDC1
9606,80760,ITIH5
9606,80762,NDFIP1
9606,80763,SPX
9606,80764,THAP7
9606,80765,STARD5
9606,80767,MMDFS
9606,80768,HMNJ
9606,80770,CTRCT25
9606,80771,MCOPCB2
9606,80772,CPTP
9606,80774,LIMD2
9606,80775,TMEM177
9606,80776,B9D2
9606,80777,CYB5B
9606,80778,ZNF34
9606,80781,COL18A1
9606,80789,INTS5
9606,80790,CMIP
9606,80816,ASXL3
9606,80817,CEP44
9606,80818,ZNF436
9606,80820,EEPD1
9606,80821,DDHD1
9606,80823,BHLHB9
9606,80824,DUSP16
9606,80829,ZFP91
9606,80830,APOL6
9606,80831,APOL5
9606,80832,APOL4
9606,80833,APOL3
9606,80834,TAS1R2
9606,80835,TAS1R1
9606,80851,SH3BP5L
9606,80852,GRIP2
9606,80853,KDM7A
9606,80854,SETD7
9606,80856,LNPK
9606,80862,POLR1HASP
9606,80863,PRRT1
9606,80864,EGFL8
9606,80868,HCG4B
9606,80870,DKBI
9606,80871,ANMA
9606,80895,ILKAP
9606,80896,NPL
9606,80975,TMPRSS5
9606,81025,GJA9
9606,81027,TUBB1
9606,81029,WNT5B
9606,81030,ZBP1
9606,81031,SLC2A10
9606,81033,KCNH6
9606,81034,SLC25A32
9606,81035,COLEC12
9606,81037,CLPTM1L
9606,81047,OR5BJ1P
9606,81050,OR5AC2
9606,81061,OR11H1
9606,81075,OR5BH1P
9606,81076,OR5AW1P
9606,81077,OR4W1P
9606,81078,OR4K12P
9606,81079,OR4K11P
9606,81081,OR7A18P
9606,81090,OR1AB1P
9606,81099,OR4F17
9606,81104,OR4Q1P
9606,81109,OR11K1P
9606,81110,OR11J2P
9606,81111,OR11J1P
9606,81113,OR11H3P
9606,81114,OR7K1P
9606,81115,OR7E106P
9606,81116,OR7E105P
9606,81126,OR4K16P
9606,81127,OR4K15
9606,81136,OR7E111P
9606,81137,OR7E104P
9606,81138,OR7E101P
9606,81140,OR9R1P
9606,81153,OR9M1P
9606,81155,OR9I3P
9606,81156,OR9I2P
9606,81159,OR9G3P
9606,81160,OR9G2P
9606,81162,OR8R1P
9606,81163,OR8Q1P
9606,81164,OR8L1P
9606,81166,OR8K4P
9606,81168,OR8J3
9606,81169,OR8J2
9606,81175,OR7E128P
9606,81176,OR7E126P
9606,81182,OR5W1P
9606,81185,OR5P4P
9606,81187,OR5M13P
9606,81188,OR5M12P
9606,81191,OR5G5P
9606,81192,OR5G4P
9606,81193,OR5G3
9606,81194,OR5F2P
9606,81196,OR5D17P
9606,81198,OR5D15P
9606,81201,OR5BR1P
9606,81202,OR5BQ1P
9606,81203,OR5BP1P
9606,81204,OR5BN1P
9606,81205,OR5BL1P
9606,81207,OR5BE1P
9606,81208,OR5BC1P
9606,81209,OR5BB1P
9606,81210,OR5BA1P
9606,81211,OR5B19P
9606,81215,OR5B15P
9606,81221,OR5AQ1P
9606,81223,OR5AP1P
9606,81224,OR5AN2P
9606,81226,OR5AM1P
9606,81228,OR5AK3P
9606,81230,OR5AK1P
9606,81236,OR56A7P
9606,81240,OR52Y1P
9606,81242,OR52V1P
9606,81243,OR52U1P
9606,81244,OR52T1P
9606,81246,OR52Q1P
9606,81248,OR52P1
9606,81251,OR52N3P
9606,81261,OR52H2P
9606,81264,OR52E7P
9606,81270,OR52B5P
9606,81274,OR52B1P
9606,81278,OR51K1P
9606,81282,OR51G2
9606,81285,OR51E2
9606,81295,OR51A10P
9606,81298,OR4R3P
9606,81299,OR4R2P
9606,81300,OR4P4
9606,81304,OR4D7P
9606,81309,OR4C15
9606,81310,OR4C14P
9606,81315,OR4A8
9606,81316,OR4A7P
9606,81318,OR4A5
9606,81320,OR4A3P
9606,81322,OR4A21P
9606,81324,OR4A19P
9606,81325,OR4A18P
9606,81327,OR4A16
9606,81328,OR4A15
9606,81329,OR4A14P
9606,81330,OR4A13P
9606,81331,OR4A12P
9606,81336,OR2AH1P
9606,81340,OR10Y1P
9606,81341,OR10W1
9606,81342,OR10V3P
9606,81343,OR10V2P
9606,81345,OR10Q2P
9606,81352,OR7M1P
9606,81353,OR7E115P
9606,81354,OR7E110P
9606,81356,OR6L2P
9606,81358,OR7E116P
9606,81363,OR7E108P
9606,81366,OR2AM1P
9606,81377,OR13C7
9606,81382,OR9P1P
9606,81383,OR9N1P
9606,81390,OR4F7P
9606,81392,OR2AE1
9606,81399,OR4F16
9606,81406,OR2W6P
9606,81407,OR2W4P
9606,81419,OR7E99P
9606,81421,OR5M14P
9606,81428,OR7E122P
9606,81430,OR7E100P
9606,81431,OR5AC1
9606,81438,OR4G6P
9606,81439,OR9H1P
9606,81440,OR6R1P
9606,81442,OR6N2
9606,81448,OR6K2
9606,81449,OR6K1P
9606,81458,OR2T7
9606,81462,OR2L9P
9606,81465,OR2L6P
9606,81466,OR2L5
9606,81469,OR2G3
9606,81470,OR2G2
9606,81472,OR2C3
9606,81473,OR2AS1P
9606,81474,OR2AQ1P
9606,81479,OR11I1P
9606,81486,OR10AE1P
9606,81487,OR10AA1P
9606,81488,POLR2M
9606,81490,PTDSS2
9606,81491,GPR63
9606,81492,RSPH6A
9606,81493,SYNC
9606,81494,CFHR5
9606,81501,DCSTAMP
9606,81502,HM13
9606,81532,MOB2
9606,81533,ITFG1
9606,81537,SGPP1
9606,81539,SLC38A1
9606,81542,TMX1
9606,81543,LRRC3
9606,81544,GDPD5
9606,81545,FBXO38
9606,81550,TDRD3
9606,81551,STMN4
9606,81552,VOPP1
9606,81553,CYRIA
9606,81554,RCC1L
9606,81555,YIPF5
9606,81556,INTS14
9606,81557,MAGED4B
9606,81558,FAM117A
9606,81559,TRIM11
9606,81562,LMAN2L
9606,81563,C1orf21
9606,81565,NDEL1
9606,81566,CSRNP2
9606,81567,TXNDC5
9606,81569,ACTL8
9606,81570,CLPB
9606,81571,MIR600HG
9606,81572,PDRG1
9606,81573,ANKRD13C
9606,81575,APOLD1
9606,81576,YJU2B
9606,81577,GFOD2
9606,81578,COL21A1
9606,81579,PLA2G12A
9606,81602,CDADC1
9606,81603,TRIM8
9606,81605,URM1
9606,81606,LBH
9606,81607,NECTIN4
9606,81608,FIP1L1
9606,81609,SNX27
9606,81610,FAM83D
9606,81611,ANP32E
9606,81614,NIPA2
9606,81615,TMEM163
9606,81616,ACSBG2
9606,81617,CAB39L
9606,81618,ITM2C
9606,81619,TSPAN14
9606,81620,CDT1
9606,81621,KAZALD1
9606,81622,UNC93B1
9606,81623,DEFB126
9606,81624,DIAPH3
9606,81626,SHCBP1L
9606,81627,TRMT1L
9606,81628,TSC22D4
9606,81629,TSSK3
9606,81631,MAP1LC3B
9606,81669,CCNL2
9606,81671,VMP1
9606,81688,C6orf62
9606,81689,ISCA1
9606,81691,REXO5
9606,81693,AMN
9606,81694,OR2W2P
9606,81695,OR2B7P
9606,81696,OR5V1
9606,81697,OR2B2
9606,81698,LINC00597
9606,81704,DOCK8
9606,81706,PPP1R14C
9606,81786,TRIM7
9606,81788,NUAK2
9606,81789,TIGD6
9606,81790,RNF170
9606,81792,ADAMTS12
9606,81793,TLR10
9606,81794,ADAMTS10
9606,81796,SLCO5A1
9606,81797,OR12D3
9606,81831,NETO2
9606,81832,NETO1
9606,81833,SPACA1
9606,81839,VANGL1
9606,81844,TRIM56
9606,81846,SBF2
9606,81847,RNF146
9606,81848,SPRY4
9606,81849,ST6GALNAC5
9606,81850,KRTAP1-3
9606,81851,KRTAP1-1
9606,81853,TMEM14B
9606,81854,ZNF205-AS1
9606,81855,SFXN3
9606,81856,ZNF611
9606,81857,MED25
9606,81858,SHARPIN
9606,81861,LPRS
9606,81863,CTPL1
9606,81864,EVR3
9606,81865,BFIC2
9606,81866,NDIC
9606,81870,KRTAP9-9
9606,81871,KRTAP4-6
9606,81872,KRTAP2-1
9606,81873,ARPC5L
9606,81875,ISG20L2
9606,81876,RAB1B
9606,81887,LAS1L
9606,81888,HYI
9606,81889,FAHD1
9606,81890,QTRT1
9606,81892,SLIRP
9606,81893,SLC7A5P1
9606,81894,SLC25A28
9606,81926,ABHD17A
9606,81928,CABLES2
9606,81929,SEH1L
9606,81930,KIF18A
9606,81931,ZNF93
9606,81932,HDHD3
9606,81993,COX17P1
9606,82500,PKP2P1
9606,83259,PCDH11Y
9606,83394,PITPNM3
9606,83401,ELOVL3
9606,83416,FCRL5
9606,83417,FCRL4
9606,83439,TCF7L1
9606,83440,ADPGK
9606,83442,SH3BGRL3
9606,83443,SF3B5
9606,83444,INO80B
9606,83445,GSG1
9606,83446,CCDC70
9606,83447,SLC25A31
9606,83448,PUS7L
9606,83449,PMFBP1
9606,83450,DRC3
9606,83451,ABHD11
9606,83452,RAB33B
9606,83460,EMC6
9606,83461,CDCA3
9606,83463,MXD3
9606,83464,APH1B
9606,83468,GLT8D2
9606,83473,KATNAL2
9606,83475,DOHH
9606,83478,ARHGAP24
9606,83479,DDX59
9606,83480,PUS3
9606,83481,EPPK1
9606,83482,SCRT1
9606,83483,PLVAP
9606,83528,CYP51A1P1
9606,83530,CYP51A1P2
9606,83538,ODAD4
9606,83539,CHST9
9606,83540,NUF2
9606,83541,FAM110A
9606,83543,AIF1L
9606,83544,DNAL1
9606,83546,RTBDN
9606,83547,RILP
9606,83548,COG3
9606,83549,UCK1
9606,83550,GPR101
9606,83551,TAAR8
9606,83552,MFRP
9606,83590,TMUB1
9606,83591,THAP2
9606,83592,AKR1E2
9606,83593,RASSF5
9606,83594,NUDT12
9606,83595,SOX7
9606,83596,BCL2L12
9606,83597,RTP3
9606,83598,LRRC2-AS1
9606,83604,TMEM47
9606,83605,CCM2
9606,83606,GUCD1
9606,83607,AMMECR1L
9606,83608,C18orf21
9606,83636,C19orf12
9606,83637,ZMIZ2
9606,83638,C11orf68
9606,83639,TEX101
9606,83640,RAMAC
9606,83641,FAM107B
9606,83642,SELENOO
9606,83643,CCDC3
9606,83647,LINC00529
9606,83648,FAM167A
9606,83650,SLC35G5
9606,83655,LINC00208
9606,83656,FAM167A-AS1
9606,83657,DYNLRB2
9606,83658,DYNLRB1
9606,83659,TEKT1
9606,83660,TLN2
9606,83661,MS4A8
9606,83666,PARP9
9606,83667,SESN2
9606,83690,CRISPLD1
9606,83692,CD99L2
9606,83693,HSDL1
9606,83694,RPS6KL1
9606,83695,RHNO1
9606,83696,TRAPPC9
9606,83697,SLC4A9
9606,83698,CALN1
9606,83699,SH3BGRL2
9606,83700,JAM3
9606,83706,FERMT3
9606,83707,TRPT1
9606,83714,NRIP2
9606,83715,ESPN
9606,83716,CRISPLD2
9606,83719,YPEL3
9606,83723,TLCD3B
9606,83729,INHBE
9606,83732,RIOK1
9606,83733,SLC25A18
9606,83734,ATG10
9606,83737,ITCH
9606,83740,H2AB3
9606,83741,TFAP2D
9606,83742,MARVELD1
9606,83743,GRWD1
9606,83744,ZNF484
9606,83746,L3MBTL2
9606,83752,LONP2
9606,83755,KRTAP4-12
9606,83756,TAS1R3
9606,83757,CYP2G2P
9606,83758,RBP5
9606,83759,RBM4B
9606,83786,FRMD8
9606,83787,ARMC10
9606,83795,KCNK16
9606,83844,USP26
9606,83849,SYT15
9606,83850,ESYT3
9606,83851,SYT16
9606,83852,SETDB2
9606,83853,ROPN1L
9606,83854,ANGPTL6
9606,83855,KLF16
9606,83856,FSD1L
9606,83857,TMTC1
9606,83858,ATAD3B
9606,83860,TAF3
9606,83861,RSPH3
9606,83862,TMEM120A
9606,83863,TTTY5
9606,83864,TTTY9A
9606,83866,TTTY11
9606,83867,TTTY12
9606,83868,TTTY13
9606,83869,TTTY14
9606,83871,RAB34
9606,83872,HMCN1
9606,83873,GPR61
9606,83874,TBC1D10A
9606,83875,BCO2
9606,83876,MRO
9606,83877,TM2D2
9606,83878,USHBP1
9606,83879,CDCA7
9606,83880,EIF3FP2
9606,83881,MIXL1
9606,83882,TSPAN10
9606,83884,SLC25A2
9606,83886,PRSS27
9606,83887,TTLL2
9606,83888,FGFBP2
9606,83889,WDR87
9606,83890,SPATA9
9606,83891,SNX25
9606,83892,KCTD10
9606,83893,SPATA16
9606,83894,TTC29
9606,83895,KRTAP1-5
9606,83896,KRTAP3-1
9606,83897,KRTAP3-2
9606,83899,KRTAP9-2
9606,83900,KRTAP9-3
9606,83901,KRTAP9-8
9606,83902,KRTAP17-1
9606,83903,HASPIN
9606,83930,STARD3NL
9606,83931,STK40
9606,83932,SPRTN
9606,83933,HDAC10
9606,83937,RASSF4
9606,83938,LRMDA
9606,83939,EIF2A
9606,83940,TATDN1
9606,83941,TM2D1
9606,83942,TSSK1B
9606,83943,IMMP2L
9606,83953,FCAMR
9606,83955,NACA4P
9606,83956,RACGAP1P1
9606,83957,FRMD8P1
9606,83959,SLC4A11
9606,83982,IFI27L2
9606,83983,TSSK6
9606,83985,SPNS1
9606,83986,FAM234A
9606,83987,CCDC8
9606,83988,NCALD
9606,83989,FAM172A
9606,83990,BRIP1
9606,83992,CTTNBP2
9606,83998,REG4
9606,83999,KREMEN1
9606,84000,TMPRSS13
9606,84002,B3GNT5
9606,84033,OBSCN
9606,84034,EMILIN2
9606,84054,PCDHB19P
9606,84055,PCDHGB9P
9606,84056,KATNAL1
9606,84057,MND1
9606,84058,WDR54
9606,84059,ADGRV1
9606,84060,RBM48
9606,84061,MAGT1
9606,84062,DTNBP1
9606,84063,KIRREL2
9606,84064,HDHD2
9606,84065,TMEM222
9606,84066,TEX35
9606,84067,FHIP1B
9606,84068,SLC10A7
9606,84069,PLEKHN1
9606,84070,FAM186B
9606,84071,ARMC2
9606,84072,HORMAD1
9606,84073,MYCBPAP
9606,84074,QRICH2
9606,84075,FSCB
9606,84076,TKTL2
9606,84077,C3orf20
9606,84078,KBTBD7
9606,84079,ANKRD27
9606,84080,ENKD1
9606,84081,NSRP1
9606,84083,ZRANB3
9606,84084,RAB6C
9606,84085,FBXO30
9606,84086,IGLCOR22-2
9606,84087,IGLVIVOR22-2
9606,84088,IGLVIVOR22-1
9606,84089,IGLVVII-41-1
9606,84090,IGLVVI-25-1
9606,84091,IGLVVI-22-1
9606,84096,IGLCOR22-1
9606,84097,IGLVIV-66-1
9606,84099,ID2B
9606,84100,ARL6
9606,84101,USP44
9606,84102,SLC41A2
9606,84103,C4orf17
9606,84105,PCBD2
9606,84106,PRAM1
9606,84107,ZIC4
9606,84108,PCGF6
9606,84109,QRFPR
9606,84124,ZNF394
9606,84125,LRRIQ1
